9b838ef97353ef1950b6109318750432a3fbb3ed		Undeclared	Anxious|Stressed|Sensitive|Neutral		2	1	-1	-1
ca674db072048cfcf8cb488153179f0426a6d9c4	37	Male	Anxious|Achy|Hurt|In_Pain		3	3	-1	-1
6ae2759db96321749215c31d5d69ec6b3a3899aa	34	Female	Self_Critical|Full_of_Dislike|Frustrated|Resentful|Full_of_Contempt		4	4	-1	-1
15c9ee28c2d2aefbb1512a67174f4b4e0bcb7e26		Undeclared					-1	-1
fa59be5ecc738d7013e974cb46d730e086c0a68f		Undeclared	Hurt|Excited|Happy|In_Pain|Angry		1	1	-1	-1
c0728785757a03b342b1652d380784cea2f41dc0	10	Male	Isolated|Calm|Grounded|Lonely	Neutral|Grounded|Calm	1	1	0	0
489c271a0239a785228d867c25dcb44eaa9557e5	39	Male			-1	-1	0	0
ca334976e7acc601e314723708ef225fa027b668		Undeclared			-1	-1	-1	-1
05caf461ba339c03679512cb21af06806ebd7868	36	Female			-1	-1	-1	-1
26f5ae13a3838e5936981fa8d96f57605a314e14	26	Female			-1	-1	-1	-1
91839b6ae4bbc2c7687e2815bc42ebba21bb37a9		Undeclared	Afraid|Lazy|Bored|Stressed|Overwhelmed		1	2	-1	-1
45af7c63e07bde9e1f225e4fb588be7123d4a0f8		Undeclared		Happy			-1	-1
2756664fd2a7057c6ea105a798278712da61d057	21	Female			-1	-1	-1	-1
d0d818ec7ecff7f318f5e2a569c563fbf83b5dee	60	Female			-1	-1	-1	-1
631d6b4fedb994c596f92f0c85b2cd0f03cd6e31	29	Female	Tired|Trusting|In_Pain|Content|Grounded		1	2	1	2
7aaa2f494a988c05a28b71fa2b62935138a20c7c	23	Undeclared			-1	-1	-1	-1
f8ca71caf6c77253064bdc9ef6ee44e512f89221		Undeclared					-1	-1
e01c7a8fdece1d164200e149478f0f768c788537		Undeclared			-1	-1	-1	-1
c0db1600e4f82f6c757ec5240795439336b96781		Undeclared			-1	-1	-1	-1
e52890ad18df73476b5ad025c28fdad0a6e330fb		Undeclared	Cozy	Tired|Cozy|Happy			-1	-1
aad55b804066109e67375435e660f23946ddeca3		Undeclared			-1	-1	-1	-1
70bfd8f953fd15c7d304f54d160d7603c42a1420		Undeclared	Empathetic|Appreciative|Trusting|Mixed_Up|Annoyed	Connected|Open-minded|Encouraged|Grounded	1	1	1	1
bade88cadc030902f6e227ed7fc19dbc80917ce7	46	Male	Calm|Grateful|Open-minded		1	2	-1	-1
66497fab7ac1646965aea9d121629597e86f2698	23	Female	Relaxed|Content|Appreciative|Calm|Balanced	Content|Hopeful|Thankful|Appreciative|Relieved	1	1	1	1
5d2058d0d9e4749c1aae19ba4719ab29e35dd06e	52	Female			-1	-1	-1	-1
5f780145e4a7ff275329c43fa80ec924ab2b729d		Undeclared					-1	-1
b86afe6cd8a7dc9bb2f3001d0eb9aae21234f09a	44	Female			-1	-1	-1	-1
d5f42d2d254768ff63de6c4a005de059d4cb60b9		Undeclared	Worried|Open-minded|Encouraged|In_Pain	Encouraged	2	1	1	1
ad8c586aa5b4f1e6f4d1865f5ce02546c6846745	55	Female			-1	-1	-1	-1
9ee94ce5618d127451570cffc8f179664aa658ea		Undeclared	Caring|Cozy				-1	-1
bb04f5141e53c0ff9b94b6499f058464c3e79fcc		Undeclared					-1	-1
e3873c080a4467623c62ec43e761a1dd0f16fc9a	26	Female			-1	-1	-1	-1
a0eb30c4edb26e30c01cceeba15b985a17399c6b	33	Female			-1	-1	-1	-1
44a79e04e6e69159e714e9649f0282b5002048ef	44	Female			-1	-1	-1	-1
aa56f5f1a0684375fe6b5d6d80008bad44c66df0	29	Female			-1	-1	-1	-1
c5666d7e1293a872e471c60bf429d45b7ef48f16		Undeclared	Mean|Awkward|Peaceful				-1	-1
75f2737241ae97cdce6e7374d510332da302c2f7	36	Male			-1	-1	-1	-1
a7dd47ac42351a14c1e01268b08e471046fcb855	27	Female			-1	-1	-1	-1
5113eae959509da0ec9fc4ad01eae28fbb053445		Undeclared					-1	-1
f1351ac525a62d255e5d97472d7dc974c8e46a13	31	Female			-1	-1	-1	-1
7e4c6d0ee53452f834c06e149a14af9275d9b589	29	Male	Relaxed|Calm|In_Pain|Insecure|Lazy		2	1	-1	-1
57ac4d24f1a7478afcc5f61af04dab9bb3ad65d9	72	Female			-1	-1	-1	-1
6c787402fe9f023df0f43655c6a1a7eccf127a51		Undeclared			-1	-1	-1	-1
f43f5394fb6cfbe4cff8df7d41c6d31bc74042e1		Undeclared					-1	-1
e25fe4c87a1bfa842ead84be9d946e10af59db83	16	Female	Anxious|Apprehensive|Nervous		1	1	-1	-1
edd05e7c428d888d12974d524957dd31b2daba66	29	Female			-1	-1	-1	-1
1460e3e13a48b06e0514bff814072d7be65f5304		Undeclared	Worried		4	4	-1	-1
f94999f4ae7365143726f3d862a0b3353c5884a4	24	Female	Anxious|Restless|Scattered		1	1	-1	-1
9d4bf9c97554783d0ba698f2e3124aadd685f7de	39	Female			-1	-1	-1	-1
b537a0dd75e53a6a0b1a877c455c21306cbf0c89	10	Male	Isolated|Calm|Grounded|Lonely	Neutral|Grounded|Calm	1	1	0	0
bd92103a75ae3264b19a3114e9bfd9d177b6e03a		Undeclared			-1	-1	-1	-1
